2.99,5.13,4.23,20,0.17687966, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.64,0.94,1.11,20,0.176256781, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.1,2.66,2.19,20,0.176152689, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
3.81,5.6,6.58,20,0.175029059, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.68,0.97,0.8,20,0.174656859, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
4.29,6.64,5.48,20,0.174469292, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.17,1.67,1.95,20,0.170792309, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
4.47,5.05,5.9,20,0.16947217, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.38,0.64,0.53,20,0.169432361, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.64,2.03,2.38,20,0.169048775, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.74,1.08,0.9,20,0.168781552, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.61,3.65,3.03,20,0.168760258, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.8,1.11,0.92,20,0.168461069, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
4.85,7.32,6.1,20,0.167784698, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
6.04,9.24,7.69,20,0.167524528, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.43,2.06,2.4,20,0.167213553, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
5.33,7.49,6.24,20,0.166953446, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
3.11,4.43,5.16,20,0.166894146, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.5,3.08,3.59,20,0.165841847, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.03,1.12,1.31,20,0.164834981, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.89,1.42,1.66,20,0.164125479, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
5.4,7.53,8.75,20,0.162649553, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.23,3.31,2.77,20,0.162628946, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.28,1.72,1.44,20,0.162586466, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.12,1.66,1.39,20,0.162506548, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.81,2.15,2.49,20,0.162314147, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.17,1.82,1.52,20,0.162220985, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.39,0.64,0.54,20,0.161969829, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.78,1.8,2.09,20,0.161485626, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
3.89,5.28,6.14,20,0.161360945, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.77,1.41,1.18,20,0.161295304, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.77,1.33,1.12,20,0.158735409, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.92,4.56,3.84,20,0.158444795, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.01,2.61,2.2,20,0.157850498, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
6.39,9.02,7.6,20,0.15723617, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.02,2.96,2.49,20,0.156959898, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
6.38,6.54,5.52,20,0.155689307, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.61,0.75,0.63,20,0.155623304, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.45,3.16,2.67,20,0.154872306, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
4.26,6.24,5.27,20,0.15475421, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.27,2.83,3.26,20,0.151527762, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.6,0.75,0.86,20,0.151067529, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
3.32,4.86,4.13,20,0.150823409, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.76,1.1,0.94,20,0.150469746, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.39,0.58,0.67,20,0.150124476, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2,2.64,3.03,20,0.150064956, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.95,3.07,3.52,20,0.149518867, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.62,1.01,1.16,20,0.149088038, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.67,3.83,3.26,20,0.148770116, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.88,1.29,1.1,20,0.147695484, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.57,0.77,0.88,20,0.146854712, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.62,0.84,0.97,20,0.145367104, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.91,1.35,1.16,20,0.144739697, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.79,3.19,3.65,20,0.144204632, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.87,3.8,3.26,20,0.14329643, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.09,2.99,2.56,20,0.143170953, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.67,4.27,3.66,20,0.142183762, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.86,1.22,1.39,20,0.141903707, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.86,1.2,1.03,20,0.141862028, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
4.15,6.7,5.75,20,0.141674333, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.85,1.13,1.29,20,0.141564903, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.59,2.28,2.61,20,0.140872491, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.45,0.51,0.59,20,0.140821014, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.57,2.27,1.95,20,0.140704698, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
4.1,6.6,5.68,20,0.140400641, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.67,2.3,1.98,20,0.139492878, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.73,2.82,2.43,20,0.138922939, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.77,1.17,1,20,0.138800093, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
4.53,6.19,7.05,20,0.138391135, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.88,2.62,2.26,20,0.138251369, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.2,3.54,3.05,20,0.138110918, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
4.09,6.13,5.28,20,0.137971742, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
3.71,5.01,5.7,20,0.137527185, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.58,0.84,0.72,20,0.136594799, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
3.68,5.37,4.65,20,0.135770744, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
5.03,8.08,6.98,20,0.135569434, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.22,1.99,1.72,20,0.135118588, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.6,3.34,2.89,20,0.134936746, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.27,1.92,2.18,20,0.134553745, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
5.24,5.65,6.41,20,0.134114605, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
3.74,5.69,6.46,20,0.134003586, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
4.57,5.92,5.13,20,0.133002967, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.56,2.13,2.41,20,0.132662692, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.19,1.92,1.67,20,0.132389986, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.85,1.33,1.15,20,0.132376802, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.72,1.2,1.36,20,0.132353463, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.07,3.21,3.63,20,0.132190925, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.97,1.18,1.02,20,0.131948453, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.91,4.28,3.72,20,0.131436737, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.66,3.62,3.15,20,0.131148446, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.2,1.72,1.95,20,0.1310878, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.93,1.1,1.24,20,0.130825241, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.36,3.42,3.86,20,0.130819172, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.03,1.46,1.27,20,0.1306697, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
3.4,5.06,5.71,20,0.12997194, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.54,0.86,0.75,20,0.129922681, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
3.44,4.8,4.19,20,0.128377212, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.81,3.87,3.37,20,0.128046773, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.95,1.39,1.21,20,0.12738262, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.58,0.92,0.81,20,0.127131183, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
0.65,0.8,0.9,20,0.126619465, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.63,2.09,1.83,20,0.12658055, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2,2.84,2.48,20,0.126503622, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
4.92,6.36,5.56,20,0.126187107, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.51,1.91,1.67,20,0.12614764, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
5.81,8.84,7.73,20,0.125660955, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
1.06,1.44,1.62,20,0.125600001, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
2.89,3.17,3.56,20,0.125226965, Standard StAT for paper result. SlipP = 0.05, Floor = 1/4,,
